customerID,phoneservice,internetservice,onlinesecurity,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,churn,tenure,monthlycharges
0625-AFOHS,Yes,No,No,No,No,No,Two year,No,Mailed check,No,29,20.2
6726-WEXXK,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,No,27,85.9
4636-OLWOE,Yes,DSL,No,Yes,No,No,One year,Yes,Electronic check,No,54,61.0
4342-HENTK,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,2,70.65
4685-ERGHK,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,No,57,86.9
0885-HMGPY,Yes,DSL,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),No,62,69.4
5003-OKNNK,Yes,No,No,No,No,No,One year,No,Credit card (automatic),No,15,20.35
4195-SMMNX,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,2,20.35
7208-PSIHR,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,70,104.3
4012-ZTHBR,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,No,21,44.95
0489-WMEMG,Yes,DSL,No,Yes,No,No,One year,Yes,Electronic check,No,23,49.45
7435-ZNUYY,Yes,No,No,No,No,No,One year,No,Mailed check,No,6,20.6
1354-YZFNB,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,4,19.55
6956-SMUCM,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,3,99.0
2985-FMWYF,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,23,93.5
2812-ENYMO,No,DSL,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No,26,54.55
2717-HVIZY,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,8,20.05
3223-WZWJM,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,26,83.95
3422-GALYP,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,2,79.45
9053-JZFKV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),Yes,67,116.2
2530-ENDWQ,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,71,93.7
2890-WFBHU,Yes,DSL,Yes,Yes,No,Yes,One year,No,Credit card (automatic),No,59,79.85
0327-WFZSY,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,No,39,100.0
7977-HXJKU,Yes,No,No,No,No,No,Two year,No,Mailed check,No,21,19.6
6615-ZGEDR,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,19.7
7033-CLAMM,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,48,20.2
4023-RTIQM,No,DSL,Yes,No,No,Yes,One year,Yes,Credit card (automatic),No,31,50.4
0864-FVJNJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Electronic check,No,64,113.35
7356-IWLFW,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,46,80.0
9541-PWTWO,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,52,80.95
3967-VQOGC,Yes,No,No,No,No,No,Two year,Yes,Mailed check,No,67,24.9
7872-RDDLZ,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,No,67,54.9
9250-WYPLL,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,Yes,5,75.55
6308-CQRBU,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,No,Electronic check,No,71,109.25
2754-XBHTB,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,9,77.65
1597-LHYNC,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,26,95.0
0186-CAERR,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,71,116.3
3043-SUDUA,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,32,19.9
5442-BHQNG,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,No,2,70.35
2169-RRLFW,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,71,25.6
5872-OEQNH,No,DSL,Yes,No,No,Yes,One year,Yes,Electronic check,No,60,44.45
3162-KKZXO,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Electronic check,No,55,100.15
7055-VKGDA,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),Yes,54,105.4
0754-UKWQP,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,2,95.85
8873-GLDMH,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,No,6,73.85
5696-JVVQY,Yes,DSL,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),No,48,70.1
8946-BFWSG,Yes,No,No,No,No,No,Two year,No,Mailed check,No,63,25.25
7493-TPUWZ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,79.15
0547-HURJB,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,12,21.05
8904-OPDCK,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,54,24.95
8845-LWKGE,Yes,DSL,No,Yes,Yes,No,One year,Yes,Electronic check,No,30,64.5
1577-HKTFG,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,30,19.65
8752-STIVR,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,4,79.0
0691-NIKRI,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,40,105.95
5022-JNQEQ,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,9,75.85
4558-FANTW,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,Yes,17,91.85
3249-VHRIP,No,DSL,No,No,No,Yes,Two year,Yes,Credit card (automatic),No,62,43.6
3736-BLEPA,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,28,91.25
4701-LKOZD,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,70,89.75
6603-QWSPR,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,46,104.4
9921-QFQUL,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,No,23,90.15
1929-ZCBHE,No,DSL,Yes,Yes,No,No,One year,No,Electronic check,No,47,40.3
4378-MYPGO,Yes,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,68,105.25
8651-ENBZX,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,60,106.0
4129-LYCOI,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Electronic check,No,67,104.0
7798-JVXYM,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,14,69.65
8647-SDTWQ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,57,74.3
2696-ECXKC,Yes,Fiber optic,Yes,No,Yes,Yes,One year,No,Mailed check,No,55,100.9
2081-KJSQF,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,1,20.25
7623-TRNQN,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,1,49.9
3323-CPBWR,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,23,96.9
9330-IJWIO,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,13,100.35
3384-CTMSF,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,47,104.1
0902-RFHOF,Yes,No,No,No,No,No,One year,No,Mailed check,No,38,20.1
9286-DOJGF,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,38,74.95
6048-QBXKL,Yes,DSL,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,2,56.55
9661-MHUMO,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),Yes,1,49.25
7718-RXDGG,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,15,68.6
1025-FALIX,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,26,69.05
3451-VAWLI,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,35,19.7
3407-QGWLG,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,3,20.05
1842-EZJMK,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes,50,103.7
2347-WKKAE,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,42,94.4
8735-DCXNF,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,10,54.95
3214-IYUUQ,Yes,Fiber optic,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),No,61,93.7
1936-UAFEH,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,68,110.25
3587-PMCOY,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,10,98.9
8079-XRJRS,Yes,Fiber optic,Yes,No,No,No,One year,No,Electronic check,Yes,65,89.75
1027-LKKQQ,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,80.45
7148-XZPHA,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,No,55,79.4
8073-IJDCM,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,20.3
5309-TAIKL,Yes,DSL,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),No,7,62.8
6856-RAURS,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,No,2,74.9
8778-LMWTJ,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,9,74.85
9717-IOAAF,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,27,25.85
8884-ADFVN,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,7,101.95
2845-KDHVX,Yes,DSL,No,Yes,No,Yes,Two year,Yes,Mailed check,No,64,68.3
0848-SOMKO,No,DSL,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,70,48.4
2720-WGKHP,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,2,94.0
6734-FQAJX,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,67,105.05
2869-ADAWR,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,45,89.3
1535-VTJOQ,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,24,25.15
6368-TZZDT,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,4,19.5
0943-ZQPXH,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,44,92.95
1293-BSEUN,Yes,No,No,No,No,No,Two year,Yes,Mailed check,No,72,20.7
9894-EZEWG,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,1,74.3
1302-TPUBN,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,66,19.35
7851-FLGGQ,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,Yes,1,44.65
0637-UBJRP,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Electronic check,Yes,13,84.05
0940-OUQEC,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,10,80.7
2378-VTKDH,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,65,104.35
0927-CNGRH,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,19.55
8608-OZTLB,Yes,DSL,Yes,Yes,Yes,No,One year,No,Electronic check,No,38,74.05
2335-GSODA,No,DSL,Yes,Yes,No,No,Two year,No,Mailed check,No,23,40.1
1952-DVVSW,Yes,No,No,No,No,No,One year,No,Mailed check,No,10,20.1
0702-PGIBZ,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,4,101.7
6656-GULJQ,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,72,83.55
9853-JFZDU,Yes,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,No,35,56.85
1963-VAUKV,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,20.4
3777-XROBG,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,58,19.55
6994-FGRHH,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,No,70,106.15
4000-VGMQP,Yes,DSL,No,No,Yes,Yes,One year,No,Credit card (automatic),No,38,78.95
3999-WRNGR,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,60,49.75
3466-RITXD,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,26,92.4
2680-XKKNJ,Yes,DSL,Yes,Yes,No,No,One year,No,Bank transfer (automatic),No,8,58.2
3058-HJCUY,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,41,102.6
2974-GGUXS,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,36,91.95
7994-XIRTR,Yes,DSL,No,Yes,No,Yes,One year,No,Bank transfer (automatic),No,54,65.25
3259-FDWOY,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,71,106.0
2101-RANCD,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,55,73.1
7921-BEPCI,Yes,DSL,Yes,No,No,No,Two year,No,Bank transfer (automatic),No,72,59.75
0807-ZABDG,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,3,55.1
8510-TMWYB,Yes,DSL,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,54,59.8
3258-ZKPAI,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,116.6
1428-IEDPR,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,52,109.3
5298-GSTLM,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,60,101.4
4450-YOOHP,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,39,50.65
6728-CZFEI,Yes,DSL,No,No,Yes,No,One year,No,Mailed check,No,15,56.15
5748-RNCJT,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,69,106.5
3653-NCRDJ,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,43,19.2
6121-TNHBO,Yes,DSL,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),No,63,83.0
5119-NZPTV,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,No,2,70.1
6519-ZHPXP,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,108.3
7739-LAXOG,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,32,91.05
3472-QPRCH,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,40,25.25
8224-UAXBZ,No,DSL,Yes,No,Yes,No,One year,Yes,Electronic check,No,58,45.35
9610-WCESF,No,DSL,Yes,Yes,Yes,No,Two year,No,Electronic check,No,67,43.9
9776-CLUJA,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,51,77.5
2486-WYVVE,Yes,DSL,No,Yes,Yes,Yes,One year,Yes,Mailed check,No,31,79.3
3865-ZYKAD,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,69,84.9
1422-DGUBX,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,No,32,79.25
2999-AANRQ,Yes,DSL,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,21,71.05
8668-KNZTI,Yes,DSL,Yes,No,No,No,One year,No,Electronic check,No,52,53.75
0480-KYJVA,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,72,24.25
6034-ZRYCV,No,DSL,No,No,Yes,Yes,Two year,Yes,Electronic check,Yes,72,54.2
9746-YKGXB,No,DSL,Yes,No,No,Yes,One year,No,Bank transfer (automatic),No,52,44.25
3926-YZVVX,Yes,DSL,No,Yes,No,No,One year,No,Bank transfer (automatic),No,41,50.05
6000-UKLWI,Yes,No,No,No,No,No,Two year,No,Mailed check,No,41,20.15
2079-FBMZK,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,6,69.25
6332-FBZRI,Yes,DSL,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,67,69.35
2096-XOTMO,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,16,19.35
3266-FTKHB,Yes,No,No,No,No,No,Two year,No,Mailed check,No,17,19.15
8221-EQDGL,Yes,DSL,Yes,No,No,No,Month-to-month,No,Mailed check,No,35,61.0
2346-LOCWC,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,58,20.5
6608-QQLVK,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,50.5
0298-XACET,No,DSL,No,Yes,Yes,No,Two year,No,Mailed check,No,52,50.2
7560-QJAVJ,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,70,79.6
2995-YWTCD,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,19,24.9
3551-HUAZH,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,74.4
9137-UIYPG,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,35,106.9
2809-ZMYOQ,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,32,101.35
5084-OOVCJ,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,17,55.35
0254-WWRKD,Yes,DSL,No,No,No,No,One year,No,Credit card (automatic),No,67,50.55
7727-SHVZV,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,9,19.5
6302-JGYRJ,Yes,DSL,No,Yes,Yes,Yes,One year,Yes,Mailed check,Yes,31,79.45
5339-PXDVH,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Electronic check,No,4,90.65
2205-LPVGL,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No,58,89.85
8782-NUUOL,Yes,DSL,Yes,Yes,Yes,Yes,One year,No,Mailed check,No,60,79.0
3685-YLCMQ,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,58,104.65
7601-WFVZV,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,19.55
4609-KNNWG,Yes,No,No,No,No,No,Two year,No,Mailed check,No,27,19.9
4868-AADLV,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,66,116.25
9529-OFXHY,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,15,87.75
8634-MPHTR,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,47,100.05
2669-QVCRG,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,41,81.3
2478-EEWWM,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,59,44.3
9174-IHETN,Yes,Fiber optic,No,No,No,No,Two year,No,Credit card (automatic),No,50,70.35
2233-TXSIU,No,DSL,Yes,No,Yes,No,One year,No,Credit card (automatic),No,17,44.45
9644-UMGQA,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,6,49.15
3256-EZDBI,No,DSL,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,51,29.45
8761-NSOBC,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes,44,100.55
0419-YAAPX,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,49,85.3
8413-VONUO,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,2,95.65
0872-CASZJ,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Mailed check,No,59,69.1
4726-DLWQN,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,50,70.35
8164-OCKUJ,Yes,No,No,No,No,No,Two year,No,Mailed check,No,59,20.6
3094-JOJAI,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,No,18,74.15
9494-MRNYX,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,No,10,75.05
2599-CZABP,Yes,DSL,No,No,No,No,One year,No,Electronic check,No,14,44.6
7945-PRBVF,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,35,21.45
4544-RXFMG,Yes,DSL,No,No,No,No,One year,Yes,Mailed check,No,8,43.45
0859-YGKFW,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No,18,20.05
1150-FTQGN,Yes,Fiber optic,Yes,No,Yes,No,One year,No,Bank transfer (automatic),No,60,94.15
9223-UCPVT,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,1,94.4
7196-LIWRH,Yes,No,No,No,No,No,Two year,No,Mailed check,No,6,19.55
5448-VWNAM,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,No,19,75.9
1177-XZBJL,Yes,DSL,Yes,Yes,No,No,One year,No,Bank transfer (automatic),No,53,64.15
3518-FSTWG,Yes,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,109.55
9330-VOFSZ,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,60,110.8
4351-QLCSU,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,1,55.0
0939-EREMR,Yes,DSL,No,Yes,No,No,Month-to-month,No,Mailed check,No,13,53.45
9389-ACWBI,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Credit card (automatic),No,5,69.95
5419-JPRRN,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1,101.45
3644-QXEHN,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,No,13,97.0
2911-IJORQ,Yes,DSL,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,37,90.6
5921-NGYRH,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,64,73.55
2100-BDNSN,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes,5,67.95
5998-DZLYR,Yes,Fiber optic,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,61,94.35
0488-GSLFR,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.5
9318-NKNFC,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,18.85
3985-HOYPM,Yes,No,No,No,No,No,One year,No,Mailed check,No,26,19.4
9728-FTTVZ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.2
9548-LERKT,Yes,No,No,No,No,No,Two year,No,Mailed check,No,24,19.75
6576-FBXOJ,No,DSL,No,Yes,Yes,Yes,One year,No,Electronic check,No,17,54.6
4310-KEDTB,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,No,26,29.8
7254-IQWOZ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.65
2474-BRUCM,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,40,101.85
4062-HBMOS,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,52,103.05
0742-NXBGR,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,82.3
2676-ISHSF,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,20.3
9236-NDUCW,No,DSL,Yes,Yes,No,No,Two year,No,Mailed check,No,21,35.1
4753-PADAS,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,67,105.7
6103-QCKFX,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,44,56.25
7781-EWARA,No,DSL,No,Yes,Yes,Yes,One year,No,Electronic check,No,70,60.35
6110-OHIHY,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,3,79.25
7018-FPXHH,Yes,DSL,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),No,56,59.8
5889-LFOLL,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,13,84.6
5708-EVONK,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,58,93.4
8708-XPXHZ,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,42,94.2
0616-ATFGB,No,DSL,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,25.05
0572-ZJKLT,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,No,Mailed check,No,46,99.65
5135-RDDQL,Yes,DSL,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),No,63,50.65
1353-LJWEM,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,11,60.9
1794-SWWKL,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No,15,59.65
6166-YIPFO,No,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,72,64.7
7016-BPGEU,No,DSL,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,29,25.1
6876-ADESB,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,48.95
9332-GYWLO,Yes,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,No,6,54.85
1963-SVUCV,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,45.3
4184-VODJZ,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Electronic check,No,63,91.35
0220-EBGCE,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,2,85.85
1092-WPIVQ,Yes,No,No,No,No,No,Two year,No,Mailed check,No,18,25.1
7233-IOQNP,No,DSL,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,43,34.0
2834-JKOOW,No,DSL,Yes,Yes,No,No,One year,No,Mailed check,No,15,45.9
2754-VDLTR,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,10,95.2
2400-FEQME,Yes,No,No,No,No,No,Two year,No,Mailed check,No,55,20.5
3190-XFANI,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,49,100.6
7551-DACSP,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,6,55.3
4957-SREEC,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,70,20.35
7235-NXZCP,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,2,74.85
0230-UBYPQ,No,DSL,Yes,Yes,No,No,One year,No,Bank transfer (automatic),No,63,36.1
